0 info it worked if it ends with ok
1 verbose cli [ 'nodejs', '/usr/bin/npm', 'update', '-g', 'yeoman' ]
2 info using npm@1.1.65
3 info using node@v0.8.14
322 verbose from cache /usr/lib/node_modules/generator-angular/node_modules/yeoman-generator/node_modules/cli-table/package.json
323 verbose from cache /usr/lib/node_modules/generator-angular/node_modules/yeoman-generator/node_modules/debug/package.json
324 verbose from cache /usr/lib/node_modules/generator-angular/node_modules/yeoman-generator/node_modules/isbinaryfile/package.json
325 verbose from cache /usr/lib/node_modules/generator-angular/node_modules/yeoman-generator/node_modules/dargs/package.json
326 verbose from cache /usr/lib/node_modules/generator-angular/node_modules/yeoman-generator/node_modules/async/package.json
327 verbose from cache /usr/lib/node_modules/generator-angular/node_modules/yeoman-generator/node_modules/inquirer/package.json
328 verbose from cache /usr/lib/node_modules/generator-angular/node_modules/yeoman-generator/node_modules/iconv-lite/package.json
329 verbose from cache /usr/lib/node_modules/generator-angular/node_modules/yeoman-generator/node_modules/shelljs/package.json
330 verbose read json /usr/lib/node_modules/bower/node_modules/glob/node_modules/minimatch/node_modules/lru-cache/package.json
331 verbose read json /usr/lib/node_modules/bower/node_modules/glob/node_modules/minimatch/node_modules/sigmund/package.json
332 verbose read json /usr/lib/node_modules/bower/node_modules/promptly/node_modules/read/node_modules/mute-stream/package.json
333 verbose read json /usr/lib/node_modules/bower/node_modules/rc/node_modules/optimist/node_modules/wordwrap/package.json
334 verbose read json /usr/lib/node_modules/bower/node_modules/read-package-json/node_modules/npmlog/node_modules/ansi/package.json
335 verbose read json /usr/lib/node_modules/bower/node_modules/read-package-json/node_modules/npmlog/node_modules/.bin/package.json
336 verbose read json /usr/lib/node_modules/bower/node_modules/unzip/node_modules/pullstream/node_modules/slice-stream/package.json
337 verbose read json /usr/lib/node_modules/bower/node_modules/unzip/node_modules/pullstream/node_modules/over/package.json
338 verbose read json /usr/lib/node_modules/bower/node_modules/unzip/node_modules/binary/node_modules/chainsaw/package.json
339 verbose read json /usr/lib/node_modules/bower/node_modules/unzip/node_modules/binary/node_modules/buffers/package.json
340 verbose read json /usr/lib/node_modules/bower/node_modules/unzip/node_modules/match-stream/node_modules/buffers/package.json
341 verbose read json /usr/lib/node_modules/bower/node_modules/update-notifier/node_modules/request/node_modules/form-data/package.json
342 verbose read json /usr/lib/node_modules/bower/node_modules/update-notifier/node_modules/request/node_modules/mime/package.json
343 verbose read json /usr/lib/node_modules/bower/node_modules/update-notifier/node_modules/configstore/node_modules/lodash/package.json
344 verbose read json /usr/lib/node_modules/bower/node_modules/update-notifier/node_modules/configstore/node_modules/yamljs/package.json
345 verbose read json /usr/lib/node_modules/bower/node_modules/update-notifier/node_modules/configstore/node_modules/.bin/package.json
346 verbose read json /usr/lib/node_modules/yo/node_modules/yeoman-generator/node_modules/cheerio/node_modules/htmlparser2/package.json
347 verbose read json /usr/lib/node_modules/yo/node_modules/yeoman-generator/node_modules/cheerio/node_modules/underscore/package.json
348 verbose read json /usr/lib/node_modules/yo/node_modules/yeoman-generator/node_modules/cheerio/node_modules/entities/package.json
349 verbose read json /usr/lib/node_modules/yo/node_modules/yeoman-generator/node_modules/cheerio/node_modules/cheerio-select/package.json
350 verbose read json /usr/lib/node_modules/yo/node_modules/yeoman-generator/node_modules/request/node_modules/tunnel-agent/package.json
351 verbose read json /usr/lib/node_modules/yo/node_modules/yeoman-generator/node_modules/request/node_modules/form-data/package.json
352 verbose read json /usr/lib/node_modules/yo/node_modules/yeoman-generator/node_modules/request/node_modules/json-stringify-safe/package.json
353 verbose read json /usr/lib/node_modules/yo/node_modules/yeoman-generator/node_modules/request/node_modules/qs/package.json
354 verbose read json /usr/lib/node_modules/yo/node_modules/yeoman-generator/node_modules/request/node_modules/oauth-sign/package.json
355 verbose read json /usr/lib/node_modules/yo/node_modules/yeoman-generator/node_modules/request/node_modules/node-uuid/package.json
356 verbose read json /usr/lib/node_modules/yo/node_modules/yeoman-generator/node_modules/request/node_modules/http-signature/package.json
357 verbose read json /usr/lib/node_modules/yo/node_modules/yeoman-generator/node_modules/request/node_modules/cookie-jar/package.json
358 verbose read json /usr/lib/node_modules/yo/node_modules/yeoman-generator/node_modules/request/node_modules/hawk/package.json
359 verbose read json /usr/lib/node_modules/yo/node_modules/yeoman-generator/node_modules/request/node_modules/forever-agent/package.json
360 verbose read json /usr/lib/node_modules/yo/node_modules/yeoman-generator/node_modules/request/node_modules/aws-sign/package.json
361 verbose read json /usr/lib/node_modules/yo/node_modules/yeoman-generator/node_modules/rimraf/node_modules/graceful-fs/package.json
362 verbose read json /usr/lib/node_modules/yo/node_modules/yeoman-generator/node_modules/tar/node_modules/fstream/package.json
363 verbose read json /usr/lib/node_modules/yo/node_modules/yeoman-generator/node_modules/tar/node_modules/inherits/package.json
364 verbose read json /usr/lib/node_modules/yo/node_modules/yeoman-generator/node_modules/tar/node_modules/block-stream/package.json
365 verbose read json /usr/lib/node_modules/yo/node_modules/yeoman-generator/node_modules/glob/node_modules/inherits/package.json
366 verbose read json /usr/lib/node_modules/yo/node_modules/yeoman-generator/node_modules/glob/node_modules/minimatch/package.json
367 verbose read json /usr/lib/node_modules/yo/node_modules/yeoman-generator/node_modules/glob/node_modules/graceful-fs/package.json
368 verbose read json /usr/lib/node_modules/yo/node_modules/yeoman-generator/node_modules/cli-table/node_modules/colors/package.json
369 verbose read json /usr/lib/node_modules/yo/node_modules/yeoman-generator/node_modules/inquirer/node_modules/lodash/package.json
370 verbose read json /usr/lib/node_modules/yo/node_modules/yeoman-generator/node_modules/inquirer/node_modules/.bin/package.json
371 verbose read json /usr/lib/node_modules/yo/node_modules/yeoman-generator/node_modules/inquirer/node_modules/cli-color/package.json
372 verbose read json /usr/lib/node_modules/yo/node_modules/yeoman-generator/node_modules/inquirer/node_modules/mute-stream/package.json
373 verbose read json /usr/lib/node_modules/yo/node_modules/update-notifier/node_modules/request/node_modules/form-data/package.json
374 verbose read json /usr/lib/node_modules/yo/node_modules/update-notifier/node_modules/request/node_modules/mime/package.json
375 verbose read json /usr/lib/node_modules/yo/node_modules/update-notifier/node_modules/configstore/node_modules/lodash/package.json
376 verbose read json /usr/lib/node_modules/yo/node_modules/update-notifier/node_modules/configstore/node_modules/mkdirp/package.json
377 verbose read json /usr/lib/node_modules/yo/node_modules/update-notifier/node_modules/configstore/node_modules/yamljs/package.json
378 verbose read json /usr/lib/node_modules/yo/node_modules/update-notifier/node_modules/configstore/node_modules/.bin/package.json
379 verbose read json /usr/lib/node_modules/yo/node_modules/insight/node_modules/request/node_modules/form-data/package.json
380 verbose read json /usr/lib/node_modules/yo/node_modules/insight/node_modules/request/node_modules/mime/package.json
381 verbose read json /usr/lib/node_modules/yo/node_modules/insight/node_modules/configstore/node_modules/lodash/package.json
382 verbose read json /usr/lib/node_modules/yo/node_modules/insight/node_modules/configstore/node_modules/mkdirp/package.json
383 verbose read json /usr/lib/node_modules/yo/node_modules/insight/node_modules/configstore/node_modules/yamljs/package.json
384 verbose read json /usr/lib/node_modules/yo/node_modules/insight/node_modules/configstore/node_modules/.bin/package.json
385 verbose read json /usr/lib/node_modules/yo/node_modules/insight/node_modules/inquirer/node_modules/lodash/package.json
386 verbose read json /usr/lib/node_modules/yo/node_modules/insight/node_modules/inquirer/node_modules/.bin/package.json
387 verbose read json /usr/lib/node_modules/yo/node_modules/insight/node_modules/inquirer/node_modules/cli-color/package.json
388 verbose read json /usr/lib/node_modules/yo/node_modules/insight/node_modules/inquirer/node_modules/mute-stream/package.json
389 verbose read json /usr/lib/node_modules/yo/node_modules/insight/node_modules/inquirer/node_modules/async/package.json
390 verbose read json /usr/lib/node_modules/generator-webapp/node_modules/yeoman-generator/node_modules/cheerio/node_modules/htmlparser2/package.json
391 verbose read json /usr/lib/node_modules/generator-webapp/node_modules/yeoman-generator/node_modules/cheerio/node_modules/underscore/package.json
392 verbose read json /usr/lib/node_modules/generator-webapp/node_modules/yeoman-generator/node_modules/cheerio/node_modules/entities/package.json
393 verbose read json /usr/lib/node_modules/generator-webapp/node_modules/yeoman-generator/node_modules/cheerio/node_modules/cheerio-select/package.json
394 verbose read json /usr/lib/node_modules/generator-webapp/node_modules/yeoman-generator/node_modules/request/node_modules/tunnel-agent/package.json
395 verbose read json /usr/lib/node_modules/generator-webapp/node_modules/yeoman-generator/node_modules/request/node_modules/form-data/package.json
396 verbose read json /usr/lib/node_modules/generator-webapp/node_modules/yeoman-generator/node_modules/request/node_modules/json-stringify-safe/package.json
397 verbose read json /usr/lib/node_modules/generator-webapp/node_modules/yeoman-generator/node_modules/request/node_modules/qs/package.json
398 verbose read json /usr/lib/node_modules/generator-webapp/node_modules/yeoman-generator/node_modules/request/node_modules/oauth-sign/package.json
399 verbose read json /usr/lib/node_modules/generator-webapp/node_modules/yeoman-generator/node_modules/request/node_modules/node-uuid/package.json
400 verbose read json /usr/lib/node_modules/generator-webapp/node_modules/yeoman-generator/node_modules/request/node_modules/http-signature/package.json
401 verbose read json /usr/lib/node_modules/generator-webapp/node_modules/yeoman-generator/node_modules/request/node_modules/cookie-jar/package.json
402 verbose read json /usr/lib/node_modules/generator-webapp/node_modules/yeoman-generator/node_modules/request/node_modules/hawk/package.json
403 verbose read json /usr/lib/node_modules/generator-webapp/node_modules/yeoman-generator/node_modules/request/node_modules/forever-agent/package.json
404 verbose read json /usr/lib/node_modules/generator-webapp/node_modules/yeoman-generator/node_modules/request/node_modules/aws-sign/package.json
405 verbose read json /usr/lib/node_modules/generator-webapp/node_modules/yeoman-generator/node_modules/rimraf/node_modules/graceful-fs/package.json
406 verbose read json /usr/lib/node_modules/generator-webapp/node_modules/yeoman-generator/node_modules/tar/node_modules/fstream/package.json
407 verbose read json /usr/lib/node_modules/generator-webapp/node_modules/yeoman-generator/node_modules/tar/node_modules/inherits/package.json
408 verbose read json /usr/lib/node_modules/generator-webapp/node_modules/yeoman-generator/node_modules/tar/node_modules/block-stream/package.json
409 verbose read json /usr/lib/node_modules/generator-webapp/node_modules/yeoman-generator/node_modules/glob/node_modules/inherits/package.json
410 verbose read json /usr/lib/node_modules/generator-webapp/node_modules/yeoman-generator/node_modules/glob/node_modules/minimatch/package.json
411 verbose read json /usr/lib/node_modules/generator-webapp/node_modules/yeoman-generator/node_modules/glob/node_modules/graceful-fs/package.json
412 verbose read json /usr/lib/node_modules/generator-webapp/node_modules/yeoman-generator/node_modules/nopt/node_modules/abbrev/package.json
413 verbose read json /usr/lib/node_modules/generator-webapp/node_modules/yeoman-generator/node_modules/cli-table/node_modules/colors/package.json
414 verbose read json /usr/lib/node_modules/generator-webapp/node_modules/yeoman-generator/node_modules/inquirer/node_modules/lodash/package.json
415 verbose read json /usr/lib/node_modules/generator-webapp/node_modules/yeoman-generator/node_modules/inquirer/node_modules/.bin/package.json
416 verbose read json /usr/lib/node_modules/generator-webapp/node_modules/yeoman-generator/node_modules/inquirer/node_modules/cli-color/package.json
417 verbose read json /usr/lib/node_modules/generator-webapp/node_modules/yeoman-generator/node_modules/inquirer/node_modules/mute-stream/package.json
418 verbose read json /usr/lib/node_modules/generator-webapp/node_modules/cheerio/node_modules/cheerio-select/node_modules/CSSselect/package.json
419 verbose read json /usr/lib/node_modules/generator-webapp/node_modules/cheerio/node_modules/htmlparser2/node_modules/domhandler/package.json
420 verbose read json /usr/lib/node_modules/generator-webapp/node_modules/cheerio/node_modules/htmlparser2/node_modules/domutils/package.json
421 verbose read json /usr/lib/node_modules/generator-webapp/node_modules/cheerio/node_modules/htmlparser2/node_modules/domelementtype/package.json
422 verbose read json /usr/lib/node_modules/grunt-cli/node_modules/findup-sync/node_modules/glob/node_modules/inherits/package.json
423 verbose read json /usr/lib/node_modules/grunt-cli/node_modules/findup-sync/node_modules/glob/node_modules/minimatch/package.json
424 verbose read json /usr/lib/node_modules/grunt-cli/node_modules/findup-sync/node_modules/glob/node_modules/graceful-fs/package.json
425 verbose read json /usr/lib/node_modules/generator-angular/node_modules/yeoman-generator/node_modules/cheerio/node_modules/htmlparser2/package.json
426 verbose read json /usr/lib/node_modules/generator-angular/node_modules/yeoman-generator/node_modules/cheerio/node_modules/underscore/package.json
427 verbose read json /usr/lib/node_modules/generator-angular/node_modules/yeoman-generator/node_modules/cheerio/node_modules/entities/package.json
428 verbose read json /usr/lib/node_modules/generator-angular/node_modules/yeoman-generator/node_modules/cheerio/node_modules/cheerio-select/package.json
429 verbose read json /usr/lib/node_modules/generator-angular/node_modules/yeoman-generator/node_modules/request/node_modules/tunnel-agent/package.json
430 verbose read json /usr/lib/node_modules/generator-angular/node_modules/yeoman-generator/node_modules/request/node_modules/form-data/package.json
431 verbose read json /usr/lib/node_modules/generator-angular/node_modules/yeoman-generator/node_modules/request/node_modules/json-stringify-safe/package.json
432 verbose read json /usr/lib/node_modules/generator-angular/node_modules/yeoman-generator/node_modules/request/node_modules/qs/package.json
433 verbose read json /usr/lib/node_modules/generator-angular/node_modules/yeoman-generator/node_modules/request/node_modules/oauth-sign/package.json
434 verbose read json /usr/lib/node_modules/generator-angular/node_modules/yeoman-generator/node_modules/request/node_modules/node-uuid/package.json
435 verbose read json /usr/lib/node_modules/generator-angular/node_modules/yeoman-generator/node_modules/request/node_modules/http-signature/package.json
436 verbose read json /usr/lib/node_modules/generator-angular/node_modules/yeoman-generator/node_modules/request/node_modules/cookie-jar/package.json
437 verbose read json /usr/lib/node_modules/generator-angular/node_modules/yeoman-generator/node_modules/request/node_modules/hawk/package.json
438 verbose read json /usr/lib/node_modules/generator-angular/node_modules/yeoman-generator/node_modules/request/node_modules/forever-agent/package.json
439 verbose read json /usr/lib/node_modules/generator-angular/node_modules/yeoman-generator/node_modules/request/node_modules/aws-sign/package.json
440 verbose read json /usr/lib/node_modules/generator-angular/node_modules/yeoman-generator/node_modules/rimraf/node_modules/graceful-fs/package.json
441 verbose read json /usr/lib/node_modules/generator-angular/node_modules/yeoman-generator/node_modules/tar/node_modules/fstream/package.json
442 verbose read json /usr/lib/node_modules/generator-angular/node_modules/yeoman-generator/node_modules/tar/node_modules/inherits/package.json
443 verbose read json /usr/lib/node_modules/generator-angular/node_modules/yeoman-generator/node_modules/tar/node_modules/block-stream/package.json
444 verbose read json /usr/lib/node_modules/generator-angular/node_modules/yeoman-generator/node_modules/glob/node_modules/inherits/package.json
445 verbose read json /usr/lib/node_modules/generator-angular/node_modules/yeoman-generator/node_modules/glob/node_modules/minimatch/package.json
446 verbose read json /usr/lib/node_modules/generator-angular/node_modules/yeoman-generator/node_modules/glob/node_modules/graceful-fs/package.json
447 verbose read json /usr/lib/node_modules/generator-angular/node_modules/yeoman-generator/node_modules/nopt/node_modules/abbrev/package.json
448 verbose read json /usr/lib/node_modules/generator-angular/node_modules/yeoman-generator/node_modules/cli-table/node_modules/colors/package.json
449 verbose read json /usr/lib/node_modules/generator-angular/node_modules/yeoman-generator/node_modules/inquirer/node_modules/lodash/package.json
450 verbose read json /usr/lib/node_modules/generator-angular/node_modules/yeoman-generator/node_modules/inquirer/node_modules/.bin/package.json
451 verbose read json /usr/lib/node_modules/generator-angular/node_modules/yeoman-generator/node_modules/inquirer/node_modules/cli-color/package.json
452 verbose read json /usr/lib/node_modules/generator-angular/node_modules/yeoman-generator/node_modules/inquirer/node_modules/mute-stream/package.json
453 verbose from cache /usr/lib/node_modules/bower/node_modules/request/node_modules/form-data/package.json
454 verbose from cache /usr/lib/node_modules/bower/node_modules/request/node_modules/mime/package.json
455 verbose read json /usr/lib/node_modules/bower/node_modules/request/node_modules/form-data/node_modules/combined-stream/package.json
456 verbose read json /usr/lib/node_modules/bower/node_modules/request/node_modules/form-data/node_modules/async/package.json
457 verbose from cache /usr/lib/node_modules/bower/node_modules/glob/node_modules/minimatch/node_modules/lru-cache/package.json
458 verbose from cache /usr/lib/node_modules/bower/node_modules/glob/node_modules/minimatch/node_modules/sigmund/package.json
459 verbose from cache /usr/lib/node_modules/bower/node_modules/promptly/node_modules/read/node_modules/mute-stream/package.json
460 verbose from cache /usr/lib/node_modules/bower/node_modules/rc/node_modules/optimist/node_modules/wordwrap/package.json
461 verbose from cache /usr/lib/node_modules/bower/node_modules/read-package-json/node_modules/npmlog/node_modules/ansi/package.json
462 verbose read json /usr/lib/node_modules/bower/node_modules/tar/node_modules/block-stream/node_modules/inherits/package.json
463 verbose from cache /usr/lib/node_modules/bower/node_modules/unzip/node_modules/pullstream/node_modules/over/package.json
464 verbose read json /usr/lib/node_modules/bower/node_modules/unzip/node_modules/pullstream/node_modules/readable-stream/package.json
465 verbose read json /usr/lib/node_modules/bower/node_modules/unzip/node_modules/pullstream/node_modules/setimmediate/package.json
466 verbose from cache /usr/lib/node_modules/bower/node_modules/unzip/node_modules/pullstream/node_modules/slice-stream/package.json
467 verbose from cache /usr/lib/node_modules/bower/node_modules/unzip/node_modules/binary/node_modules/chainsaw/package.json
468 verbose from cache /usr/lib/node_modules/bower/node_modules/unzip/node_modules/binary/node_modules/buffers/package.json
469 verbose from cache /usr/lib/node_modules/bower/node_modules/unzip/node_modules/match-stream/node_modules/buffers/package.json
470 verbose read json /usr/lib/node_modules/bower/node_modules/unzip/node_modules/match-stream/node_modules/readable-stream/package.json
471 verbose from cache /usr/lib/node_modules/bower/node_modules/update-notifier/node_modules/request/node_modules/form-data/package.json
472 verbose from cache /usr/lib/node_modules/bower/node_modules/update-notifier/node_modules/request/node_modules/mime/package.json
473 verbose from cache /usr/lib/node_modules/bower/node_modules/update-notifier/node_modules/configstore/node_modules/lodash/package.json
474 verbose read json /usr/lib/node_modules/bower/node_modules/update-notifier/node_modules/configstore/node_modules/mkdirp/package.json
475 verbose from cache /usr/lib/node_modules/bower/node_modules/update-notifier/node_modules/configstore/node_modules/yamljs/package.json
476 verbose from cache /usr/lib/node_modules/yo/node_modules/yeoman-generator/node_modules/cheerio/node_modules/cheerio-select/package.json
477 verbose from cache /usr/lib/node_modules/yo/node_modules/yeoman-generator/node_modules/cheerio/node_modules/htmlparser2/package.json
478 verbose from cache /usr/lib/node_modules/yo/node_modules/yeoman-generator/node_modules/cheerio/node_modules/underscore/package.json
479 verbose from cache /usr/lib/node_modules/yo/node_modules/yeoman-generator/node_modules/cheerio/node_modules/entities/package.json
480 verbose from cache /usr/lib/node_modules/yo/node_modules/yeoman-generator/node_modules/request/node_modules/qs/package.json
481 verbose from cache /usr/lib/node_modules/yo/node_modules/yeoman-generator/node_modules/request/node_modules/json-stringify-safe/package.json
482 verbose from cache /usr/lib/node_modules/yo/node_modules/yeoman-generator/node_modules/request/node_modules/forever-agent/package.json
483 verbose from cache /usr/lib/node_modules/yo/node_modules/yeoman-generator/node_modules/request/node_modules/tunnel-agent/package.json
484 verbose from cache /usr/lib/node_modules/yo/node_modules/yeoman-generator/node_modules/request/node_modules/http-signature/package.json
485 verbose from cache /usr/lib/node_modules/yo/node_modules/yeoman-generator/node_modules/request/node_modules/hawk/package.json
486 verbose from cache /usr/lib/node_modules/yo/node_modules/yeoman-generator/node_modules/request/node_modules/aws-sign/package.json
487 verbose from cache /usr/lib/node_modules/yo/node_modules/yeoman-generator/node_modules/request/node_modules/oauth-sign/package.json
488 verbose from cache /usr/lib/node_modules/yo/node_modules/yeoman-generator/node_modules/request/node_modules/cookie-jar/package.json
489 verbose from cache /usr/lib/node_modules/yo/node_modules/yeoman-generator/node_modules/request/node_modules/node-uuid/package.json
490 verbose read json /usr/lib/node_modules/yo/node_modules/yeoman-generator/node_modules/request/node_modules/mime/package.json
491 verbose from cache /usr/lib/node_modules/yo/node_modules/yeoman-generator/node_modules/request/node_modules/form-data/package.json
492 verbose from cache /usr/lib/node_modules/yo/node_modules/yeoman-generator/node_modules/rimraf/node_modules/graceful-fs/package.json
493 verbose from cache /usr/lib/node_modules/yo/node_modules/yeoman-generator/node_modules/tar/node_modules/inherits/package.json
494 verbose from cache /usr/lib/node_modules/yo/node_modules/yeoman-generator/node_modules/tar/node_modules/block-stream/package.json
495 verbose from cache /usr/lib/node_modules/yo/node_modules/yeoman-generator/node_modules/tar/node_modules/fstream/package.json
496 verbose from cache /usr/lib/node_modules/yo/node_modules/yeoman-generator/node_modules/glob/node_modules/minimatch/package.json
497 verbose from cache /usr/lib/node_modules/yo/node_modules/yeoman-generator/node_modules/glob/node_modules/graceful-fs/package.json
498 verbose from cache /usr/lib/node_modules/yo/node_modules/yeoman-generator/node_modules/glob/node_modules/inherits/package.json
499 verbose from cache /usr/lib/node_modules/yo/node_modules/yeoman-generator/node_modules/cli-table/node_modules/colors/package.json
500 verbose from cache /usr/lib/node_modules/yo/node_modules/yeoman-generator/node_modules/inquirer/node_modules/lodash/package.json
501 verbose read json /usr/lib/node_modules/yo/node_modules/yeoman-generator/node_modules/inquirer/node_modules/async/package.json
502 verbose from cache /usr/lib/node_modules/yo/node_modules/yeoman-generator/node_modules/inquirer/node_modules/cli-color/package.json
503 verbose from cache /usr/lib/node_modules/yo/node_modules/yeoman-generator/node_modules/inquirer/node_modules/mute-stream/package.json
504 verbose from cache /usr/lib/node_modules/yo/node_modules/update-notifier/node_modules/request/node_modules/form-data/package.json
505 verbose from cache /usr/lib/node_modules/yo/node_modules/update-notifier/node_modules/request/node_modules/mime/package.json
506 verbose from cache /usr/lib/node_modules/yo/node_modules/update-notifier/node_modules/configstore/node_modules/lodash/package.json
507 verbose from cache /usr/lib/node_modules/yo/node_modules/update-notifier/node_modules/configstore/node_modules/mkdirp/package.json
508 verbose from cache /usr/lib/node_modules/yo/node_modules/update-notifier/node_modules/configstore/node_modules/yamljs/package.json
509 verbose from cache /usr/lib/node_modules/yo/node_modules/insight/node_modules/request/node_modules/form-data/package.json
510 verbose from cache /usr/lib/node_modules/yo/node_modules/insight/node_modules/request/node_modules/mime/package.json
511 verbose from cache /usr/lib/node_modules/yo/node_modules/insight/node_modules/configstore/node_modules/lodash/package.json
512 verbose from cache /usr/lib/node_modules/yo/node_modules/insight/node_modules/configstore/node_modules/mkdirp/package.json
513 verbose from cache /usr/lib/node_modules/yo/node_modules/insight/node_modules/configstore/node_modules/yamljs/package.json
514 verbose from cache /usr/lib/node_modules/yo/node_modules/insight/node_modules/inquirer/node_modules/lodash/package.json
515 verbose from cache /usr/lib/node_modules/yo/node_modules/insight/node_modules/inquirer/node_modules/async/package.json
516 verbose from cache /usr/lib/node_modules/yo/node_modules/insight/node_modules/inquirer/node_modules/cli-color/package.json
517 verbose from cache /usr/lib/node_modules/yo/node_modules/insight/node_modules/inquirer/node_modules/mute-stream/package.json
518 verbose from cache /usr/lib/node_modules/generator-webapp/node_modules/yeoman-generator/node_modules/cheerio/node_modules/cheerio-select/package.json
519 verbose from cache /usr/lib/node_modules/generator-webapp/node_modules/yeoman-generator/node_modules/cheerio/node_modules/htmlparser2/package.json
520 verbose from cache /usr/lib/node_modules/generator-webapp/node_modules/yeoman-generator/node_modules/cheerio/node_modules/underscore/package.json
521 verbose from cache /usr/lib/node_modules/generator-webapp/node_modules/yeoman-generator/node_modules/cheerio/node_modules/entities/package.json
522 verbose from cache /usr/lib/node_modules/generator-webapp/node_modules/yeoman-generator/node_modules/request/node_modules/qs/package.json
523 verbose from cache /usr/lib/node_modules/generator-webapp/node_modules/yeoman-generator/node_modules/request/node_modules/json-stringify-safe/package.json
524 verbose from cache /usr/lib/node_modules/generator-webapp/node_modules/yeoman-generator/node_modules/request/node_modules/forever-agent/package.json
525 verbose from cache /usr/lib/node_modules/generator-webapp/node_modules/yeoman-generator/node_modules/request/node_modules/tunnel-agent/package.json
526 verbose from cache /usr/lib/node_modules/generator-webapp/node_modules/yeoman-generator/node_modules/request/node_modules/http-signature/package.json
527 verbose from cache /usr/lib/node_modules/generator-webapp/node_modules/yeoman-generator/node_modules/request/node_modules/hawk/package.json
528 verbose from cache /usr/lib/node_modules/generator-webapp/node_modules/yeoman-generator/node_modules/request/node_modules/aws-sign/package.json
529 verbose from cache /usr/lib/node_modules/generator-webapp/node_modules/yeoman-generator/node_modules/request/node_modules/oauth-sign/package.json
530 verbose from cache /usr/lib/node_modules/generator-webapp/node_modules/yeoman-generator/node_modules/request/node_modules/cookie-jar/package.json
531 verbose from cache /usr/lib/node_modules/generator-webapp/node_modules/yeoman-generator/node_modules/request/node_modules/node-uuid/package.json
532 verbose read json /usr/lib/node_modules/generator-webapp/node_modules/yeoman-generator/node_modules/request/node_modules/mime/package.json
533 verbose from cache /usr/lib/node_modules/generator-webapp/node_modules/yeoman-generator/node_modules/request/node_modules/form-data/package.json
534 verbose from cache /usr/lib/node_modules/generator-webapp/node_modules/yeoman-generator/node_modules/rimraf/node_modules/graceful-fs/package.json
535 verbose from cache /usr/lib/node_modules/generator-webapp/node_modules/yeoman-generator/node_modules/tar/node_modules/inherits/package.json
536 verbose from cache /usr/lib/node_modules/generator-webapp/node_modules/yeoman-generator/node_modules/tar/node_modules/block-stream/package.json
537 verbose from cache /usr/lib/node_modules/generator-webapp/node_modules/yeoman-generator/node_modules/tar/node_modules/fstream/package.json
538 verbose from cache /usr/lib/node_modules/generator-webapp/node_modules/yeoman-generator/node_modules/glob/node_modules/minimatch/package.json
539 verbose from cache /usr/lib/node_modules/generator-webapp/node_modules/yeoman-generator/node_modules/glob/node_modules/graceful-fs/package.json
540 verbose from cache /usr/lib/node_modules/generator-webapp/node_modules/yeoman-generator/node_modules/glob/node_modules/inherits/package.json
541 verbose from cache /usr/lib/node_modules/generator-webapp/node_modules/yeoman-generator/node_modules/nopt/node_modules/abbrev/package.json
542 verbose from cache /usr/lib/node_modules/generator-webapp/node_modules/yeoman-generator/node_modules/cli-table/node_modules/colors/package.json
543 verbose from cache /usr/lib/node_modules/generator-webapp/node_modules/yeoman-generator/node_modules/inquirer/node_modules/lodash/package.json
544 verbose read json /usr/lib/node_modules/generator-webapp/node_modules/yeoman-generator/node_modules/inquirer/node_modules/async/package.json
545 verbose from cache /usr/lib/node_modules/generator-webapp/node_modules/yeoman-generator/node_modules/inquirer/node_modules/cli-color/package.json
546 verbose from cache /usr/lib/node_modules/generator-webapp/node_modules/yeoman-generator/node_modules/inquirer/node_modules/mute-stream/package.json
547 verbose from cache /usr/lib/node_modules/generator-webapp/node_modules/cheerio/node_modules/cheerio-select/node_modules/CSSselect/package.json
548 verbose from cache /usr/lib/node_modules/generator-webapp/node_modules/cheerio/node_modules/htmlparser2/node_modules/domhandler/package.json
549 verbose from cache /usr/lib/node_modules/generator-webapp/node_modules/cheerio/node_modules/htmlparser2/node_modules/domutils/package.json
550 verbose from cache /usr/lib/node_modules/generator-webapp/node_modules/cheerio/node_modules/htmlparser2/node_modules/domelementtype/package.json
551 verbose from cache /usr/lib/node_modules/grunt-cli/node_modules/findup-sync/node_modules/glob/node_modules/minimatch/package.json
552 verbose from cache /usr/lib/node_modules/grunt-cli/node_modules/findup-sync/node_modules/glob/node_modules/graceful-fs/package.json
553 verbose from cache /usr/lib/node_modules/grunt-cli/node_modules/findup-sync/node_modules/glob/node_modules/inherits/package.json
554 verbose from cache /usr/lib/node_modules/generator-angular/node_modules/yeoman-generator/node_modules/cheerio/node_modules/cheerio-select/package.json
555 verbose from cache /usr/lib/node_modules/generator-angular/node_modules/yeoman-generator/node_modules/cheerio/node_modules/htmlparser2/package.json
556 verbose from cache /usr/lib/node_modules/generator-angular/node_modules/yeoman-generator/node_modules/cheerio/node_modules/underscore/package.json
557 verbose from cache /usr/lib/node_modules/generator-angular/node_modules/yeoman-generator/node_modules/cheerio/node_modules/entities/package.json
558 verbose from cache /usr/lib/node_modules/generator-angular/node_modules/yeoman-generator/node_modules/request/node_modules/qs/package.json
559 verbose from cache /usr/lib/node_modules/generator-angular/node_modules/yeoman-generator/node_modules/request/node_modules/json-stringify-safe/package.json
560 verbose from cache /usr/lib/node_modules/generator-angular/node_modules/yeoman-generator/node_modules/request/node_modules/forever-agent/package.json
